,Origin Time,Latitude (WGS84),Longitude (WGS84),Magnitude,EventID,Evaluation Status
2019-06-05,,,,0.0,,
2019-06-06,,,,0.0,,
2019-06-07,,,,0.0,,
2019-06-08,,,,0.0,,
2019-06-09,,,,0.0,,
2019-06-10,,,,0.0,,
2019-06-11,,,,0.0,,
2019-06-12,,,,0.0,,
2019-06-13,,,,0.0,,
2019-06-14,,,,0.0,,
2019-06-15,,,,0.0,,
2019-06-16,2019-06-16T01:07:18.009Z,28.9484,-97.9834,3.6,us60004195,reviewed
2019-06-16,2019-06-16T01:05:29.665Z,28.962,-97.9925,2.9,us60004y66,reviewed
2019-06-17,,,,0.0,,
2019-06-18,,,,0.0,,
2019-06-19,,,,0.0,,
2019-06-20,,,,0.0,,
2019-06-21,,,,0.0,,
2019-06-22,,,,0.0,,
2019-06-23,,,,0.0,,
2019-06-24,2019-06-24T22:05:03.052Z,28.5413,-98.1764,2.8,us60004y67,reviewed
2019-06-25,,,,0.0,,
2019-06-26,,,,0.0,,
2019-06-27,,,,0.0,,
2019-06-28,,,,0.0,,
2019-06-29,,,,0.0,,
2019-06-30,,,,0.0,,
2019-07-01,,,,0.0,,
2019-07-02,2019-07-02T07:51:27.868Z,28.9565,-98.008,2.4,us60004y6d,reviewed
2019-07-03,,,,0.0,,
2019-07-04,,,,0.0,,
2019-07-05,,,,0.0,,
2019-07-06,,,,0.0,,
2019-07-07,,,,0.0,,
2019-07-08,,,,0.0,,
2019-07-09,,,,0.0,,
2019-07-10,,,,0.0,,
2019-07-11,,,,0.0,,
2019-07-12,,,,0.0,,
2019-07-13,,,,0.0,,
2019-07-14,,,,0.0,,
2019-07-15,,,,0.0,,
2019-07-16,,,,0.0,,
2019-07-17,,,,0.0,,
2019-07-18,,,,0.0,,
2019-07-19,,,,0.0,,
2019-07-20,,,,0.0,,
2019-07-21,,,,0.0,,
2019-07-22,,,,0.0,,
2019-07-23,,,,0.0,,
2019-07-24,,,,0.0,,
2019-07-25,,,,0.0,,
2019-07-26,,,,0.0,,
2019-07-27,,,,0.0,,
2019-07-28,,,,0.0,,
2019-07-29,,,,0.0,,
2019-07-30,,,,0.0,,
2019-07-31,,,,0.0,,
2019-08-01,,,,0.0,,
2019-08-02,,,,0.0,,
2019-08-03,,,,0.0,,
2019-08-04,,,,0.0,,
2019-08-05,,,,0.0,,
2019-08-06,,,,0.0,,
2019-08-07,,,,0.0,,
2019-08-08,,,,0.0,,
2019-08-09,,,,0.0,,
2019-08-10,,,,0.0,,
2019-08-11,,,,0.0,,
2019-08-12,,,,0.0,,
2019-08-13,,,,0.0,,
2019-08-14,,,,0.0,,
2019-08-15,,,,0.0,,
2019-08-16,,,,0.0,,
2019-08-17,,,,0.0,,
2019-08-18,,,,0.0,,
2019-08-19,,,,0.0,,
2019-08-20,,,,0.0,,
2019-08-21,,,,0.0,,
2019-08-22,,,,0.0,,
2019-08-23,,,,0.0,,
2019-08-24,,,,0.0,,
2019-08-25,,,,0.0,,
2019-08-26,,,,0.0,,
2019-08-27,,,,0.0,,
2019-08-28,,,,0.0,,
2019-08-29,,,,0.0,,
2019-08-30,,,,0.0,,
2019-08-31,,,,0.0,,
2019-09-01,,,,0.0,,
2019-09-02,,,,0.0,,
2019-09-03,,,,0.0,,
2019-09-04,,,,0.0,,
2019-09-05,,,,0.0,,
2019-09-06,,,,0.0,,
2019-09-07,,,,0.0,,
2019-09-08,,,,0.0,,
2019-09-09,,,,0.0,,
2019-09-10,,,,0.0,,
2019-09-11,,,,0.0,,
2019-09-12,,,,0.0,,
2019-09-13,,,,0.0,,
2019-09-14,,,,0.0,,
2019-09-15,,,,0.0,,
2019-09-16,,,,0.0,,
2019-09-17,,,,0.0,,
2019-09-18,,,,0.0,,
2019-09-19,,,,0.0,,
2019-09-20,,,,0.0,,
2019-09-21,,,,0.0,,
2019-09-22,,,,0.0,,
2019-09-23,,,,0.0,,
2019-09-24,,,,0.0,,
2019-09-25,,,,0.0,,
2019-09-26,,,,0.0,,
2019-09-27,,,,0.0,,
2019-09-28,,,,0.0,,
2019-09-29,,,,0.0,,
2019-09-30,,,,0.0,,
2019-10-01,,,,0.0,,
2019-10-02,,,,0.0,,
2019-10-03,,,,0.0,,
2019-10-04,,,,0.0,,
2019-10-05,,,,0.0,,
2019-10-06,,,,0.0,,
2019-10-07,,,,0.0,,
2019-10-08,,,,0.0,,
2019-10-09,,,,0.0,,
2019-10-10,,,,0.0,,
2019-10-11,,,,0.0,,
2019-10-12,,,,0.0,,
2019-10-13,,,,0.0,,
2019-10-14,,,,0.0,,
2019-10-15,,,,0.0,,
2019-10-16,,,,0.0,,
2019-10-17,,,,0.0,,
2019-10-18,,,,0.0,,
2019-10-19,,,,0.0,,
2019-10-20,,,,0.0,,
2019-10-21,,,,0.0,,
2019-10-22,,,,0.0,,
2019-10-23,,,,0.0,,
2019-10-24,,,,0.0,,
2019-10-25,,,,0.0,,
2019-10-26,,,,0.0,,
2019-10-27,,,,0.0,,
2019-10-28,,,,0.0,,
2019-10-29,,,,0.0,,
2019-10-30,,,,0.0,,
2019-10-31,2019-10-31T12:37:59.184Z,28.537,-98.1654,2.7,us700061lb,reviewed
2019-11-01,,,,0.0,,
2019-11-02,,,,0.0,,
2019-11-03,,,,0.0,,
2019-11-04,,,,0.0,,
2019-11-05,,,,0.0,,
2019-11-06,,,,0.0,,
2019-11-07,,,,0.0,,
2019-11-08,,,,0.0,,
2019-11-09,,,,0.0,,
2019-11-10,,,,0.0,,
2019-11-11,,,,0.0,,
2019-11-12,,,,0.0,,
2019-11-13,,,,0.0,,
2019-11-14,,,,0.0,,
2019-11-15,,,,0.0,,
2019-11-16,,,,0.0,,
2019-11-17,,,,0.0,,
2019-11-18,,,,0.0,,
2019-11-19,,,,0.0,,
2019-11-20,,,,0.0,,
2019-11-21,,,,0.0,,
2019-11-22,,,,0.0,,
2019-11-23,,,,0.0,,
2019-11-24,,,,0.0,,
2019-11-25,,,,0.0,,
2019-11-26,,,,0.0,,
2019-11-27,,,,0.0,,
2019-11-28,,,,0.0,,
2019-11-29,,,,0.0,,
2019-11-30,,,,0.0,,
2019-12-01,,,,0.0,,
2019-12-02,,,,0.0,,
2019-12-03,,,,0.0,,
2019-12-04,,,,0.0,,
2019-12-05,,,,0.0,,
2019-12-06,,,,0.0,,
2019-12-07,,,,0.0,,
2019-12-08,,,,0.0,,
2019-12-09,,,,0.0,,
2019-12-10,,,,0.0,,
2019-12-11,,,,0.0,,
2019-12-12,,,,0.0,,
2019-12-13,,,,0.0,,
2019-12-14,,,,0.0,,
2019-12-15,,,,0.0,,
2019-12-16,,,,0.0,,
2019-12-17,,,,0.0,,
2019-12-18,,,,0.0,,
2019-12-19,,,,0.0,,
2019-12-20,2019-12-20T08:41:07.329Z,29.0271,-97.9592,2.4,us70006p53,reviewed
2019-12-21,,,,0.0,,
2019-12-22,,,,0.0,,
2019-12-23,,,,0.0,,
2019-12-24,,,,0.0,,
2019-12-25,,,,0.0,,
2019-12-26,,,,0.0,,
2019-12-27,,,,0.0,,
2019-12-28,,,,0.0,,
2019-12-29,,,,0.0,,
2019-12-30,,,,0.0,,
2019-12-31,,,,0.0,,
2020-01-01,,,,0.0,,
2020-01-02,,,,0.0,,
2020-01-03,,,,0.0,,
2020-01-04,,,,0.0,,
2020-01-05,,,,0.0,,
2020-01-06,,,,0.0,,
2020-01-07,2020-01-07T22:46:29.996Z,28.9765,-97.9207,2.9,us70006w2x,reviewed
2020-01-08,,,,0.0,,
2020-01-09,,,,0.0,,
2020-01-10,,,,0.0,,
2020-01-11,,,,0.0,,
2020-01-12,,,,0.0,,
2020-01-13,,,,0.0,,
2020-01-14,,,,0.0,,
2020-01-15,,,,0.0,,
2020-01-16,,,,0.0,,
2020-01-17,,,,0.0,,
2020-01-18,,,,0.0,,
2020-01-19,,,,0.0,,
2020-01-20,,,,0.0,,
2020-01-21,,,,0.0,,
2020-01-22,2020-01-22T21:23:39.640Z,29.0723,-97.851,2.6,us60007d82,reviewed
2020-01-23,,,,0.0,,
2020-01-24,,,,0.0,,
2020-01-25,,,,0.0,,
2020-01-26,,,,0.0,,
2020-01-27,,,,0.0,,
2020-01-28,,,,0.0,,
2020-01-29,,,,0.0,,
2020-01-30,,,,0.0,,
2020-01-31,,,,0.0,,
2020-02-01,,,,0.0,,
2020-02-02,,,,0.0,,
2020-02-03,,,,0.0,,
2020-02-04,,,,0.0,,
2020-02-05,,,,0.0,,
2020-02-06,,,,0.0,,
2020-02-07,,,,0.0,,
2020-02-08,,,,0.0,,
2020-02-09,2020-02-09T04:24:00.631Z,28.5241,-98.1921,2.7,us70007sx1,reviewed
2020-02-10,,,,0.0,,
2020-02-11,,,,0.0,,
2020-02-12,,,,0.0,,
2020-02-13,,,,0.0,,
2020-02-14,,,,0.0,,
2020-02-15,,,,0.0,,
2020-02-16,,,,0.0,,
2020-02-17,,,,0.0,,
2020-02-18,,,,0.0,,
2020-02-19,,,,0.0,,
2020-02-20,,,,0.0,,
2020-02-21,,,,0.0,,
2020-02-22,,,,0.0,,
2020-02-23,,,,0.0,,
2020-02-24,,,,0.0,,
2020-02-25,,,,0.0,,
2020-02-26,,,,0.0,,
2020-02-27,,,,0.0,,
2020-02-28,,,,0.0,,
2020-02-29,,,,0.0,,
2020-03-01,,,,0.0,,
2020-03-02,,,,0.0,,
2020-03-03,,,,0.0,,
2020-03-04,,,,0.0,,
2020-03-05,,,,0.0,,
2020-03-06,,,,0.0,,
2020-03-07,,,,0.0,,
2020-03-08,,,,0.0,,
2020-03-09,,,,0.0,,
2020-03-10,,,,0.0,,
2020-03-11,,,,0.0,,
2020-03-12,,,,0.0,,
2020-03-13,,,,0.0,,
2020-03-14,,,,0.0,,
2020-03-15,,,,0.0,,
2020-03-16,,,,0.0,,
2020-03-17,,,,0.0,,
2020-03-18,,,,0.0,,
2020-03-19,,,,0.0,,
2020-03-20,,,,0.0,,
2020-03-21,,,,0.0,,
2020-03-22,,,,0.0,,
2020-03-23,,,,0.0,,
2020-03-24,,,,0.0,,
2020-03-25,,,,0.0,,
2020-03-26,,,,0.0,,
2020-03-27,,,,0.0,,
2020-03-28,,,,0.0,,
2020-03-29,,,,0.0,,
2020-03-30,,,,0.0,,
2020-03-31,,,,0.0,,
2020-04-01,,,,0.0,,
2020-04-02,,,,0.0,,
2020-04-03,,,,0.0,,
2020-04-04,,,,0.0,,
2020-04-05,,,,0.0,,
2020-04-06,,,,0.0,,
2020-04-07,,,,0.0,,
2020-04-08,,,,0.0,,
2020-04-09,,,,0.0,,
2020-04-10,,,,0.0,,
2020-04-11,,,,0.0,,
2020-04-12,,,,0.0,,
2020-04-13,,,,0.0,,
2020-04-14,,,,0.0,,
2020-04-15,,,,0.0,,
2020-04-16,,,,0.0,,
2020-04-17,,,,0.0,,
2020-04-18,2020-04-18T13:33:35.835Z,29.0748,-97.8228,3.1,us70008zdf,reviewed
2020-04-19,,,,0.0,,
2020-04-20,,,,0.0,,
2020-04-21,,,,0.0,,
2020-04-22,,,,0.0,,
2020-04-23,,,,0.0,,
2020-04-24,,,,0.0,,
2020-04-25,,,,0.0,,
2020-04-26,,,,0.0,,
2020-04-27,,,,0.0,,
2020-04-28,,,,0.0,,
2020-04-29,,,,0.0,,
2020-04-30,,,,0.0,,
2020-05-01,,,,0.0,,
2020-05-02,,,,0.0,,
2020-05-03,,,,0.0,,
2020-05-04,,,,0.0,,
2020-05-05,,,,0.0,,
2020-05-06,,,,0.0,,
2020-05-07,,,,0.0,,
2020-05-08,,,,0.0,,
2020-05-09,,,,0.0,,
2020-05-10,,,,0.0,,
2020-05-11,,,,0.0,,
2020-05-12,,,,0.0,,
2020-05-13,,,,0.0,,
2020-05-14,,,,0.0,,
2020-05-15,,,,0.0,,
2020-05-16,,,,0.0,,
2020-05-17,,,,0.0,,
2020-05-18,,,,0.0,,
2020-05-19,,,,0.0,,
2020-05-20,,,,0.0,,
2020-05-21,,,,0.0,,
2020-05-22,,,,0.0,,
2020-05-23,,,,0.0,,
2020-05-24,,,,0.0,,
2020-05-25,,,,0.0,,
2020-05-26,,,,0.0,,
2020-05-27,,,,0.0,,
2020-05-28,,,,0.0,,
2020-05-29,,,,0.0,,
2020-05-30,,,,0.0,,
2020-05-31,,,,0.0,,
2020-06-01,,,,0.0,,
2020-06-02,,,,0.0,,
2020-06-03,,,,0.0,,
2020-06-04,,,,0.0,,
2020-06-05,,,,0.0,,
2020-06-06,,,,0.0,,
2020-06-07,,,,0.0,,
2020-06-08,,,,0.0,,
2020-06-09,,,,0.0,,
2020-06-10,,,,0.0,,
2020-06-11,,,,0.0,,
2020-06-12,,,,0.0,,
2020-06-13,,,,0.0,,
2020-06-14,,,,0.0,,
2020-06-15,,,,0.0,,
2020-06-16,,,,0.0,,
2020-06-17,,,,0.0,,
2020-06-18,,,,0.0,,
2020-06-19,,,,0.0,,
2020-06-20,,,,0.0,,
2020-06-21,,,,0.0,,
2020-06-22,,,,0.0,,
2020-06-23,,,,0.0,,
2020-06-24,,,,0.0,,
2020-06-25,,,,0.0,,
2020-06-26,,,,0.0,,
2020-06-27,,,,0.0,,
2020-06-28,,,,0.0,,
2020-06-29,,,,0.0,,
2020-06-30,,,,0.0,,
2020-07-01,,,,0.0,,
2020-07-02,,,,0.0,,
2020-07-03,,,,0.0,,
2020-07-04,,,,0.0,,
2020-07-05,,,,0.0,,
2020-07-06,,,,0.0,,
2020-07-07,,,,0.0,,
2020-07-08,,,,0.0,,
2020-07-09,,,,0.0,,
2020-07-10,,,,0.0,,
2020-07-11,,,,0.0,,
2020-07-12,,,,0.0,,
2020-07-13,,,,0.0,,
2020-07-14,,,,0.0,,
2020-07-15,,,,0.0,,
2020-07-16,,,,0.0,,
2020-07-17,,,,0.0,,
2020-07-18,,,,0.0,,
2020-07-19,,,,0.0,,
2020-07-20,,,,0.0,,
2020-07-21,,,,0.0,,
2020-07-22,,,,0.0,,
2020-07-23,,,,0.0,,
2020-07-24,,,,0.0,,
2020-07-25,,,,0.0,,
2020-07-26,,,,0.0,,
2020-07-27,,,,0.0,,
2020-07-28,,,,0.0,,
2020-07-29,,,,0.0,,
2020-07-30,,,,0.0,,
2020-07-31,,,,0.0,,
2020-08-01,,,,0.0,,
2020-08-02,,,,0.0,,
2020-08-03,,,,0.0,,
2020-08-04,,,,0.0,,
2020-08-05,,,,0.0,,
2020-08-06,,,,0.0,,
2020-08-07,,,,0.0,,
2020-08-08,,,,0.0,,
2020-08-09,,,,0.0,,
2020-08-10,,,,0.0,,
2020-08-11,,,,0.0,,
2020-08-12,,,,0.0,,
2020-08-13,,,,0.0,,
2020-08-14,,,,0.0,,
2020-08-15,,,,0.0,,
2020-08-16,,,,0.0,,
2020-08-17,,,,0.0,,
2020-08-18,2020-08-18T15:43:46.535Z,28.9675,-98.0986,2.5,us6000bgm1,reviewed
2020-08-18,2020-08-18T13:55:42.760Z,28.9062,-98.0995,2.6,us6000bgla,reviewed
2020-08-19,,,,0.0,,
2020-08-20,,,,0.0,,
2020-08-21,,,,0.0,,
2020-08-22,2020-08-22T14:18:47.409Z,28.9481,-98.1013,2.6,us6000bj24,reviewed
2020-08-23,,,,0.0,,
2020-08-24,,,,0.0,,
2020-08-25,2020-08-25T13:53:42.038Z,28.926,-98.083,2.5,us7000bcpq,reviewed
2020-08-26,,,,0.0,,
2020-08-27,,,,0.0,,
2020-08-28,,,,0.0,,
2020-08-29,,,,0.0,,
2020-08-30,,,,0.0,,
2020-08-31,,,,0.0,,
2020-09-01,,,,0.0,,
2020-09-02,,,,0.0,,
2020-09-03,,,,0.0,,
2020-09-04,,,,0.0,,
2020-09-05,2020-09-05T08:48:49.559Z,28.9193,-98.1317,2.8,us7000bid5,reviewed
2020-09-05,2020-09-05T02:50:08.952Z,28.9152,-98.1215,2.6,us7000bi90,reviewed
2020-09-05,2020-09-05T01:48:01.252Z,28.9588,-98.1002,2.6,us7000bi8g,reviewed
2020-09-06,,,,0.0,,
2020-09-07,,,,0.0,,
2020-09-08,,,,0.0,,
2020-09-09,,,,0.0,,
2020-09-10,,,,0.0,,
2020-09-11,,,,0.0,,
2020-09-12,,,,0.0,,
2020-09-13,,,,0.0,,
2020-09-14,,,,0.0,,
2020-09-15,,,,0.0,,
2020-09-16,,,,0.0,,
2020-09-17,,,,0.0,,
2020-09-18,,,,0.0,,
2020-09-19,,,,0.0,,
2020-09-20,,,,0.0,,
2020-09-21,,,,0.0,,
2020-09-22,,,,0.0,,
2020-09-23,,,,0.0,,
2020-09-24,,,,0.0,,
2020-09-25,,,,0.0,,
2020-09-26,,,,0.0,,
2020-09-27,,,,0.0,,
2020-09-28,,,,0.0,,
2020-09-29,,,,0.0,,
2020-09-30,,,,0.0,,
2020-10-01,,,,0.0,,
2020-10-02,,,,0.0,,
2020-10-03,,,,0.0,,
2020-10-04,,,,0.0,,
2020-10-05,,,,0.0,,
2020-10-06,,,,0.0,,
2020-10-07,,,,0.0,,
2020-10-08,,,,0.0,,
2020-10-09,,,,0.0,,
2020-10-10,,,,0.0,,
2020-10-11,2020-10-11T15:16:11.434Z,28.5638,-98.1818,2.5,us6000c7ug,reviewed
2020-10-12,,,,0.0,,
2020-10-13,,,,0.0,,
2020-10-14,,,,0.0,,
2020-10-15,,,,0.0,,
2020-10-16,,,,0.0,,
2020-10-17,,,,0.0,,
2020-10-18,,,,0.0,,
2020-10-19,,,,0.0,,
2020-10-20,,,,0.0,,
2020-10-21,,,,0.0,,
2020-10-22,,,,0.0,,
2020-10-23,,,,0.0,,
2020-10-24,,,,0.0,,
2020-10-25,,,,0.0,,
2020-10-26,,,,0.0,,
2020-10-27,,,,0.0,,
2020-10-28,,,,0.0,,
2020-10-29,,,,0.0,,
2020-10-30,,,,0.0,,
2020-10-31,,,,0.0,,
2020-11-01,,,,0.0,,
2020-11-02,,,,0.0,,
2020-11-03,,,,0.0,,
2020-11-04,,,,0.0,,
2020-11-05,2020-11-05T16:39:11.461Z,29.0969,-97.8419,2.6,us7000cauv,reviewed
2020-11-06,,,,0.0,,
2020-11-07,,,,0.0,,
2020-11-08,,,,0.0,,
2020-11-09,,,,0.0,,
2020-11-10,,,,0.0,,
2020-11-11,,,,0.0,,
2020-11-12,,,,0.0,,
2020-11-13,,,,0.0,,
2020-11-14,,,,0.0,,
2020-11-15,,,,0.0,,
2020-11-16,,,,0.0,,
2020-11-17,,,,0.0,,
2020-11-18,,,,0.0,,
2020-11-19,,,,0.0,,
2020-11-20,,,,0.0,,
2020-11-21,,,,0.0,,
2020-11-22,,,,0.0,,
2020-11-23,,,,0.0,,
2020-11-24,,,,0.0,,
2020-11-25,,,,0.0,,
2020-11-26,,,,0.0,,
2020-11-27,,,,0.0,,
2020-11-28,,,,0.0,,
2020-11-29,,,,0.0,,
2020-11-30,,,,0.0,,
2020-12-01,,,,0.0,,
2020-12-02,,,,0.0,,
2020-12-03,,,,0.0,,
2020-12-04,,,,0.0,,
2020-12-05,,,,0.0,,
2020-12-06,,,,0.0,,
2020-12-07,,,,0.0,,
2020-12-08,,,,0.0,,
2020-12-09,,,,0.0,,
2020-12-10,,,,0.0,,
2020-12-11,,,,0.0,,
2020-12-12,,,,0.0,,
2020-12-13,,,,0.0,,
2020-12-14,,,,0.0,,
2020-12-15,,,,0.0,,
2020-12-16,,,,0.0,,
2020-12-17,,,,0.0,,
2020-12-18,,,,0.0,,
2020-12-19,,,,0.0,,
2020-12-20,,,,0.0,,
2020-12-21,,,,0.0,,
2020-12-22,,,,0.0,,
2020-12-23,,,,0.0,,
2020-12-24,,,,0.0,,
2020-12-25,,,,0.0,,
2020-12-26,,,,0.0,,
2020-12-27,,,,0.0,,
2020-12-28,,,,0.0,,
2020-12-29,,,,0.0,,
2020-12-30,,,,0.0,,
2020-12-31,,,,0.0,,
2021-01-01,2021-01-01T12:21:50.864Z,28.8387,-98.1177,2.6,us6000d4su,reviewed
2021-01-02,,,,0.0,,
2021-01-03,2021-01-03T17:34:50.406Z,28.8859,-98.1085,2.8,us6000d5ab,reviewed
